"name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","scientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","individualCount","elevation","elevationAccuracy","stateProvince","eventID","organismQuantity","habitat","institutionID","sampleSizeUnit","samplingEffort","footprintWKT","georeferenceRemarks","county","locality","language","occurrenceStatus","footprintSRS","organismQuantityType","locationID","samplingProtocol","parentEventID","sampleSizeValue","recordNumber","associatedTaxa","startDayOfYear","verbatimElevation","identifiedBy","reproductiveCondition","occurrenceRemarks","continent","nomenclaturalCode","type","datasetID","higherClassification","otherCatalogNumbers","identificationRemarks","higherGeography","endDayOfYear","georeferencedDate","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","fieldNumber","eventRemarks","accessRights","georeferenceSources","preparations","locationAccordingTo","bibliographicCitation","collectionID","parentNameUsage","nomenclaturalStatus","identificationQualifier","ownerInstitutionCode","locationRemarks","depth","depthAccuracy","scientificNameID","dynamicProperties","acceptedNameUsage","georeferenceVerificationStatus","taxonRemarks","municipality","vernacularName"
"Populus angustifolia",177008957,37.4933,-105.9178,"gass84,gdativ","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:42:18.672+0000","2017-08-15T15:42:15.298+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1999,8,23,"1999-08-23T00:00:00.000+0000","2006-04-19T10:00:15.000+0000","2018-02-04T23:13:47.261+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0438a87e-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177008957",NA,"KANU","0438a87e-ba8b-11e3-8cfe-90b11c41863e",NA,"Craig C Freeman; Ronald L Hartman","352265",NA,"KU",NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Fremont","Wellsville, 0.5 mi NNW along US 50","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6890 ft","Craig C Freeman",NA,"Common tree.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Colorado, Fremont",NA,NA,NA,"GPS","0","13801","Rocky to sandy riparian woodland along W bank of Arkansas River.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",60189103,40.08,-111.4,"bri,gass84","85ac3c18-f762-11e1-a439-00145eb45e9a","4c0e9f60-c489-11d8-bf60-b8a03c50a862","US","DWC_ARCHIVE","2018-02-28T18:59:04.535+0000","2018-02-28T18:59:04.553+0000",40,"none","UNKNOWN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1998,5,25,"1998-05-25T00:00:00.000+0000",NA,"2018-02-28T21:39:53.652+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"60189103",NA,NA,"60189103",NA,"UTC",NA,NA,"Andreas Leidolf; Tim Nuttle; Mary Barkworth","226449",NA,"USU",NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",60189104,37.4,-112.6,"bri,gass84","85ac3c18-f762-11e1-a439-00145eb45e9a","4c0e9f60-c489-11d8-bf60-b8a03c50a862","US","DWC_ARCHIVE","2018-02-28T18:59:04.536+0000","2018-02-28T18:59:04.556+0000",40,"none","UNKNOWN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1998,5,24,"1998-05-24T00:00:00.000+0000",NA,"2018-02-28T21:39:53.652+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"60189104",NA,NA,"60189104",NA,"UTC",NA,NA,"Andreas Leidolf; Tim Nuttle; Mary Barkworth","226473",NA,"USU",NA,NA,NA,NA,930,0,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",177009197,41.262601,-106.582535,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:03.624+0000","2017-08-15T15:54:50.069+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,1424,1998,9,24,"1998-09-24T00:00:00.000+0000","2001-12-09T11:41:02.000+0000","2018-02-04T23:13:47.202+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0c6356a0-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177009197",NA,"KANU","0c6356a0-ba8b-11e3-8cfe-90b11c41863e",NA,"Craig C Freeman","321831",NA,"KU",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Carbon","Encampment, 3 mi N, 11 mi E","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7160-7240 ft","Craig C Freeman",NA,"Dominant tree along banks of river.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Wyoming, Carbon",NA,"2014-11-11","Craig C Freeman","online gazetteer","0","12003","Corral Creek Picnic Area. Pine-juniper woodland and sagebrush rangeland on hills above the North Platte River.  Wooded to open riparian corridor along the river.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1097712942,38.9433,-115.9433,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T13:46:06.308+0000","2017-12-20T13:46:06.317+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1997,5,14,"1997-05-14T00:00:00.000+0000",NA,"2018-02-03T13:05:54.491+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=326430","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","7f96535f-f386-49b5-9aed-2972bb459415","14 May 1997","Vascular plants","1097712942",NA,"NY","7f96535f-f386-49b5-9aed-2972bb459415",NA,"A. P. Pinzl","281040",NA,"NY",NA,NA,NA,NA,NA,NA,"Nevada",NA,NA,"Along water course.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"White Pine Co.","White Pine Range, road along White River, vicinity of turnoff of Currant Creek.","en",NA,NA,NA,NA,NA,NA,NA,"12305",NA,"134","7100 ft","A. P. Pinzl",NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"134",NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1422164420,30.1536,-108.3258,"elmms,gass84","33948acc-bfac-4107-92c8-6464de387822","ff90b050-c256-11db-b71b-b8a03c50a862","MX","DWC_ARCHIVE","2018-04-04T14:27:52.453+0000","2017-01-04T11:31:25.489+0000",39,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,550,1997,7,11,"1997-07-11T00:00:00.000+0000","2015-12-03T00:00:00.000+0000","2018-02-03T00:50:06.664+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:CNS-UT:TEX:00255440",NA,"Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","1422164420",NA,"TEX","urn:catalog:CNS-UT:TEX:00255440","a56962a2160c136db29c131d5847f073","J. Spencer; N. D. Atwood","00255440",NA,"CNS-UT",NA,"0000-00-00 00:00:00","68971",1,903,903,"Chihuahua",NA,NA,"In riparian & adjacent Oak/Pine slope. On slope of S.M.O.","147",NA,NA,NA,"Descripción de localidad georreferenciada con las coordenadas de la localidad o del rasgo geográfico registradas en los nomenclátores correspondientes.","NO DISPONIBLE","At Cueva de la Olla, along Piedras Verdes","es",NA,NA,NA,"33007",NA,NA,NA,NA,NA,"192",NA,"J. Spencer",NA,"NO DISPONIBLE",NA,NA,"Event","6ac3eaa2b4742c15e4740b9b6a7635f5","Plantae; Magnoliophyta; Magnoliopsida; Malpighiales; Salicaceae; Populus",NA,NA,NA,"192","2014-11-04","CONABIO, 2014","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas.  Manual de Procedimientos. México. 177 págs",NA,"619",NA,"Libre acceso",NA,"Herborizado",NA,"Panero, J. L. y CONABIO. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. The University of Texas. Bases de datos. Ejemplares Mexicanos. SNIB-CONABIO proyectos No. AE013, V057, V007 y Q047. México, D.F. Panero, J. L. y CONABIO. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. The University of Texas. Bases de datos. Tipos. SNIB-CONABIO proyectos No. AE013, V057, V007 y Q047. México, D.F.","400","Populus",NA,NA,"College of Natural Sciences, University of Texas, Austin",NA,0,0,"9337","Distrito de Riego: NO DISPONIBLE Sitio de la etiqueta: Latitud: 99° 99' 99'' Longitud: -999° 99' 99''","Populus angustifolia","Verificado por el custodio de los datos",NA,NA,NA
"Populus angustifolia",1098291228,40.68,-111.42,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T15:10:27.001+0000","2017-12-20T15:10:27.005+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1997,7,3,"1997-07-03T00:00:00.000+0000",NA,"2018-02-03T09:29:52.762+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=326499","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","e6c175b1-d736-4025-8f92-9cfb9328e8a8","03 Jul 1997","Vascular plants","1098291228",NA,"NY","e6c175b1-d736-4025-8f92-9cfb9328e8a8",NA,"M. Dearden","283601",NA,"NY",NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"Wasatch Co.","Jordanelle Wetlands, N of Heber City, cell D01.","en",NA,NA,NA,NA,NA,NA,NA,"19",NA,"184",NA,NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"184",NA,NA,"TRS Conversion Calculator",NA,NA,NA,NA,"Label","sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",56637654,36.12695,-105.5047,"gass84","84f9770e-f762-11e1-a439-00145eb45e9a","79324e30-d4c7-11d8-bf69-b8a03c50a862","US","DWC_ARCHIVE","2018-02-28T18:35:26.023+0000","2018-02-28T18:39:57.732+0000",40,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1997,8,13,"1997-08-13T00:00:00.000+0000",NA,"2018-02-28T21:30:53.407+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"56637654",NA,NA,"56637654",NA,"UNA",NA,NA,"Robert Burckhalter","UNA00057033",NA,"UA",NA,NA,NA,NA,2603,0,"New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"Taos","along sides of FR 76, 0.3 mi E of jct. NM 518; near Rito la Presa (creek) in La Junta Canyon; 0.7 mi SE of Tres Ritos. Tres Ritos Quad. 19.5 air mi. SSE of Taos T22N R13W S24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",177009444,41.325561,-106.725937,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:02.513+0000","2017-08-15T15:54:32.666+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,863,1997,10,24,"1997-10-24T00:00:00.000+0000","2000-04-06T01:02:38.000+0000","2018-02-04T23:13:47.579+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0c296d8a-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177009444",NA,"KANU","0c296d8a-ba8b-11e3-8cfe-90b11c41863e",NA,"Craig C Freeman","314224",NA,"KU",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Carbon","Saratoga, 7 mi S, 4 mi E","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6900 ft","Craig C Freeman",NA,"Dominant tree along river; often with sprouts at base of trunk.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Wyoming, Carbon",NA,"2014-11-11","Craig C Freeman","online gazetteer","0","10462","Along the North Platte River S of the WY 130 bridge at Treasure Island Public Access Area. Rocky bars along the river and riparian woodlands.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",56637649,38.0325,-105.7194,"gass84","84f9770e-f762-11e1-a439-00145eb45e9a","79324e30-d4c7-11d8-bf69-b8a03c50a862","US","DWC_ARCHIVE","2018-02-28T18:35:26.127+0000","2018-02-28T18:39:58.525+0000",40,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1996,5,22,"1996-05-22T00:00:00.000+0000",NA,"2018-02-28T21:30:54.670+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"56637649",NA,NA,"56637649",NA,"UNA",NA,NA,"Robert Burckhalter with Marie Blanchard","UNA00057010",NA,"UA",NA,NA,NA,NA,2487,0,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,"Saguache","Rio Grande Natl. Forest; SE of San isabel Creek; 2.5 mi NNW of Crestone. Rito Alto Peak Quad. T44N R11E S25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",177009295,39.906832,-105.170195,"","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","US","DWC_ARCHIVE","2018-04-03T16:43:15.516+0000","2017-08-15T15:58:19.678+0000",26,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,891,1996,9,16,"1996-09-16T00:00:00.000+0000","2015-06-16T07:44:12.000+0000","2018-02-04T23:13:47.169+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"0eb757d7-ba8b-11e3-8cfe-90b11c41863e",NA,"R. L. McGregor Herbarium Vascular Plants Collection","177009295",NA,"KANU","0eb757d7-ba8b-11e3-8cfe-90b11c41863e",NA,"Jody K Nelson","358166",NA,"KU",NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,NA,NA,NA,"Jefferson","Boulder, 7 mi S on Rocky Flats Pediment","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1720 m","Jody K Nelson",NA,"Tree, height 5-8 ft, infrequent-rare here.","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,"USA, Colorado, Jefferson",NA,"2015-06-16","Craig C Freeman","online gazetteer","0","502","Riparian woodland/mesic grassland area along lower Walnut Creek.  Growing with Populus deltoides and Agropyron smithii.","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",60188662,41.5,-111.95,"bri,gass84","85ac3c18-f762-11e1-a439-00145eb45e9a","4c0e9f60-c489-11d8-bf60-b8a03c50a862","US","DWC_ARCHIVE","2018-02-28T18:59:03.430+0000","2018-02-28T18:59:03.435+0000",40,"none","UNKNOWN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1995,6,22,"1995-06-22T00:00:00.000+0000",NA,"2018-02-28T21:39:52.818+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States",NA,"60188662",NA,NA,"60188662",NA,"UTC",NA,NA,"M Curto; L Allen","216465",NA,"USU",NA,NA,NA,NA,1570,0,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,"Box Elder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1098247954,40.5,-105.28,"gass84,iddatunl","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T15:03:22.121+0000","2017-12-20T15:03:22.128+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES","2007-01-01T00:00:00.000+0000",NA,1995,10,1,"1995-10-01T00:00:00.000+0000",NA,"2018-02-03T09:29:38.363+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=144267","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","df0e6142-f688-4d58-87bb-5375fcbd8292","01 Oct 1995","Vascular plants","1098247954",NA,"NY","df0e6142-f688-4d58-87bb-5375fcbd8292",NA,"D. L. Hazlett","201672",NA,"NY",NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,"Riparian","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"Larimer Co.","Hwy 14, ca. 18km W of Hwy 287, along Cache la Poudre River, just S of Sheep Mtn.","en",NA,NA,NA,NA,NA,NA,NA,"9380",NA,"274","6890 ft","I. V. Belyaeva",NA,"Received 10/26/95","NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"274",NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1097985498,40.65,-109.55,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T14:21:44.270+0000","2017-12-20T14:21:44.275+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1994,5,26,"1994-05-26T00:00:00.000+0000",NA,"2018-02-03T09:13:36.476+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=326458","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","b038068f-9349-43d2-8459-14f7407b7ad6","26 May 1994","Vascular plants","1097985498",NA,"NY","b038068f-9349-43d2-8459-14f7407b7ad6",NA,"A. Huber","177519",NA,"NY",NA,NA,NA,NA,NA,NA,"Utah",NA,NA,"Growing in seeps of hanging gardens of Weber sandstone","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"Uintah Co.","Big Brush Creek Gorge, Uinta Mtns.","en",NA,NA,NA,NA,NA,NA,NA,"697",NA,"146","7820 ft",NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"146",NA,NA,"TRS Conversion Calculator",NA,NA,NA,NA,"Label","sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1098132234,40.65,-109.53,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T14:44:30.099+0000","2017-12-20T14:44:30.104+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1994,6,14,"1994-06-14T00:00:00.000+0000",NA,"2018-02-03T20:11:41.098+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=326459","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","ca76a733-b320-4a98-a9ff-6796cd8dc8ed","14 Jun 1994","Vascular plants","1098132234",NA,"NY","ca76a733-b320-4a98-a9ff-6796cd8dc8ed",NA,"A. Huber","177520",NA,"NY",NA,NA,NA,NA,NA,NA,"Utah",NA,NA,"Growing near seeps of Weber sandstone","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"Uintah Co.","Big Brush Creek Gorge, Uinta Mtns","en",NA,NA,NA,NA,NA,NA,NA,"878",NA,"165","7600 ft",NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"165",NA,NA,"TRS Conversion Calculator",NA,NA,NA,NA,"Label","sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus angustifolia",1098418435,43.62,-110.42,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","DWC_ARCHIVE","2017-12-20T15:30:22.901+0000","2017-12-20T15:30:22.909+0000",56,"none","PRESERVED_SPECIMEN",3040196,6,7707728,220,1414,6664,3040183,3040196,"Populus angustifolia James","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus angustifolia","Populus","angustifolia","SPECIES",NA,NA,1994,6,26,"1994-06-26T00:00:00.000+0000",NA,"2018-02-04T02:52:01.806+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=893424","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","US","United States","The New York Botanical Garden","fd814539-1b12-4f3a-ace0-88d2dbc3b577","26 Jun 1994","Vascular plants","1098418435",NA,"NY","fd814539-1b12-4f3a-ace0-88d2dbc3b577",NA,"R. L. Hartman","748581",NA,"NY",NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,"Grassy meadows, disturbed areas, and edge of river","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"Teton Co.","Gros Ventre Area: Crystal Creek Campground (overflow), ca. 4 air miles east of upper end of Lower Slide Lake","en",NA,NA,NA,NA,NA,NA,NA,"46815",NA,"177","7080 ft",NA,NA,NA,"NORTH_AMERICA",NA,"PhysicalObject",NA,NA,NA,NA,NA,"177",NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
